طبقه,زیربنا,خواب,تلفن,آشپزخانه,سرویس,کفپوش,OPEN,پارکینگ,انباری,بالکن,غربی,شرقی,شمالی,جنوبی,code
1,110,3,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10322399
1,67,1,1,چوبي فلزي,ايرانی,موکت,0,0,1,1,0,0,0,1,10272943
1,90,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10270840
2,78,2,1,MDF,ايرانی,پارکت سراميک,1,0,1,0,0,0,0,1,10449531
4,110,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10449532
3,108,3,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10449533
4,135,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10349863
4,107,2,1,MDF,ايراني فرنگي,سنگ,0,0,0,0,0,0,0,1,10204857
مختلف,65,2,0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10130262
6,57,1,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10334670
1,45,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10449540
2,75,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,1,10347546
4,92,2,1,MDF,ايرانی,موکت,1,0,1,1,0,0,1,0,10274731
همكف,67,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10301715
2,117,2,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10276679
5,140,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10275271
1,63,2,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,0,1,10274726
2,55,1,1,MDF,فرنگی,سراميک,1,0,1,0,0,0,0,0,10250731
2,73,2,1,MDF,ايرانی,سراميک,0,0,1,1,0,0,0,1,10274742
4,96,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10124454
4,72,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10146892
همكف,110,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10262858
4,70,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10274151
3,127,3,1,نا مشخص,ايرانی,پارکت,1,0,1,1,0,0,1,0,10449544
همكف,38,1,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,0,1,10218598
4,60,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10449548
3,144,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10336446
6,112,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10336445
4,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,1,0,0,10335859
2,136,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10334779
1,90,1,1,MDF,ايراني فرنگي,پارکت,0,0,1,0,0,0,1,0,10449552
12,178,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10151119
4,118,2,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10267727
3,97,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10242954
3,60,1,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10449559
4,135,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10300831
2,134,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10264093
4,60,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10269358
زیرهمكف,141,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449564
2,192,3,1,چوبي,ايراني فرنگي,سنگ,1,0,0,1,0,1,0,1,2062513
4,120,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10275281
4,125,2,0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10298472
1,45,1,1,MDF,ايرانی,موکت,1,0,0,0,0,0,1,0,10449576
4,134,2,1,MDF,ايراني فرنگي,پارکت,1,0,0,1,0,0,0,1,10240583
1,88,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449580
1,78,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449583
3,73,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10449584
4,115,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10240749
1,84,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10332505
2,140,3,1,MDF,ايرانی,پارکت,0,0,1,1,0,0,0,1,3470775
1,210,3,1,MDF,ايرانی,سنگ,1,0,0,1,0,0,1,1,3803762
5,93,2,0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10301316
2,78,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10301319
1,60,1,1,هایگلاس,ايراني فرنگي,سراميک,0,0,1,1,0,0,0,1,10179831
4,94,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10052287
4,139,3,1,MDF,فرنگی,سراميک,1,0,1,1,0,0,0,0,10449595
2,82,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,1,0,0,10123898
4,95,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10365169
3,114,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10449598
3,134,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10117137
1,100,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,1,0,0,10299642
3,70,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10273992
5,100,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,0,1,10449599
4,118,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,3824203
2,108,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10219689
2,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10203617
4,94,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10297653
1,95,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10349328
4,63,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10449613
1,110,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10449616
1,136,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10242660
2,60,1,1,MDF,ايراني فرنگي,پارکت سراميک,1,0,1,1,0,0,1,0,10258993
3,170,3,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10449619
2,133,3,1,فلزي,ايراني فرنگي,سراميک,0,0,1,0,0,0,0,1,10259396
4,75,2,1,MDF,ايرانی,سنگ,1,0,1,1,0,0,0,1,10449621
5,100,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449622
4,154,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10259528
1,79,2,1,چوبي,ايرانی,موکت,1,0,1,0,0,0,1,1,10449625
كلی,440,8,8,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10415979
4,153,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10449629
3,135,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10449632
1,130,2,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10005314
6,123,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10349878
3,88,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,1,0,0,10162105
4,52,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10449633
1,73,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10298100
3,82,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10449636
3,68,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,3245908
6,54,1,1,فلزي,ايرانی,سراميک,1,0,0,0,1,0,0,0,10449637
12,125,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10256815
2,118,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,1,10449639
زیرهمكف,95,2,1,چوبي,ايرانی,سراميک,1,0,0,0,0,0,1,0,10186872
2,200,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10261415
4,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10103411
3,88,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10270017
4,106,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,3526988
5,150,3,1,چوبي,ايراني فرنگي,سراميک,0,0,1,1,0,0,1,0,10349334
4,110,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10349342
4,70,2,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,0,1,3886928
4,49,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10416589
5,182,4,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10115485
همكف,47,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10298738
همكف,72,1,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10347712
3,103,2,1,MDF,ايرانی,سنگ,1,0,1,1,0,0,1,0,3654331
3,93,2,1,فلزي,ايرانی,سراميک,1,0,1,1,0,0,0,1,10269571
3,58,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10348439
5,113,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10449666
3,88,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10128993
3,146,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,0,1,10297732
3,115,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10256036
4,84,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10349824
5,186,3,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10300033
3,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10164570
1,78,1,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,1,10243255
4,70,2,یك,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449668
3,130,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10449669
3,100,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449670
2,56,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10349942
3,75,2,0,ندارد,ايرانی,سراميک,1,0,1,0,0,0,0,1,10417370
10,180,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10244343
2,153,3,1,MDF,فرنگی,سراميک,1,0,1,1,0,1,0,0,10244948
3,44,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10333527
2,135,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,1,0,0,10118201
1,156,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,2505319
1,92,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10449674
3,101,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10351780
3,49,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10243496
4,87,2,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,1,1,10052764
1,138,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10268815
2,120,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,0,3967800
همكف,94,1,1,MDF,فرنگی,سراميک,1,0,1,0,0,0,1,0,10255167
1,86,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,1,0,0,0,3905927
1,88,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10296583
1,106,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10333885
همكف,154,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,1,10336537
همكف,95,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10163607
3,63,1,2,فلزي,ايرانی,سراميک,1,0,1,1,0,0,0,1,3423671
همكف,81,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10301926
4,73,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10297449
1,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,1,3882944
2,112,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10333860
4,50,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10298152
4,74,2,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10205046
2,43,1,1,MDF,فرنگی,سراميک,1,0,1,0,0,0,1,0,10298170
1,80,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10449678
4,55,1,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,1,0,3855527
3,94,2,1,MDF,ايراني فرنگي,سنگ,1,0,0,0,0,0,1,0,10297193
2,131,3,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10449680
همكف,221,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10257005
1,145,3,1,دلخواه,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,3669744
1,80,2,1,فلزي,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10266626
5,95,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10297329
2,140,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10267799
4,109,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10129272
4,150,3,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,0,10349721
3,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10349720
4,86,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10255410
4,61,1,1,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10297438
2,71,2,1,MDF,فرنگی,سراميک,0,0,0,0,0,0,0,1,10297455
4,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10259640
3,54,1,1,چوبي,ايرانی,سراميک,1,0,1,1,1,0,0,1,10349711
4,175,3,0,چوبي,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,0,10298187
زیر همكف,180,3,1,MDF,ايراني فرنگي,سراميک,0,0,0,1,0,0,1,0,10271465
1,192,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10449682
3,100,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10130582
3,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10205745
19,120,3,1,MDF,ايراني فرنگي,سنگ سراميک,1,0,1,1,0,0,1,1,10332973
4,60,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10248520
2,91,2,1,MDF,ايراني فرنگي,پارکت,1,0,0,0,0,0,1,0,10297810
2واحدباهم,248,4,2,فلزي,ايراني فرنگي,سراميک,0,0,0,0,0,0,1,0,10120710
6,160,3,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10249883
5,108,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10332464
1,55,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,1,0,0,1,10298223
5,130,3,2,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10351307
1,70,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10260290
كلی,280,8,4,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10202652
2,214,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,0,10269714
6,91,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,1,0,3889167
4,58,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10298163
همكف,257,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10245459
2,80,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10298333
10,146,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,0,10248715
-2,97,0,1,آبدارخانه,ايرانی,موزائيک,0,0,0,0,0,0,0,0,10262844
2,106,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10129308
3,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,0,10297979
مختلف,90,2,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10263978
4,65,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10349993
2,116,2,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10243625
6,115,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10123261
4,72,2,1,MDF,ايرانی,سنگ,1,0,1,0,0,0,1,0,10256679
15,91,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10300950
1,112,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10298739
3,73,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10349567
5,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10300229
2,127,3,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,0,1,10272942
3,100,2,2,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10346551
4,92,2,0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,2955114
4,125,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10269384
3,50,1,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,0,1,10261472
همكف,75,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10127329
1,93,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,3997665
3,77,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10127869
2,57,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10257502
4,52,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10350857
4,52,1,1,MDF,ايرانی,سراميک,0,0,1,1,0,0,1,0,10297185
2,153,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10201075
4,75,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10266196
همكف,62,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10301099
2,100,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,3786029
5,144,3,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10349746
4,64,1,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,1,0,10299613
3,95,2,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10051669
1,140,3,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,0,10206830
2,130,3,1,فلزي,ايرانی,پارکت سنگ,1,0,1,0,0,0,1,0,10253016
3,125,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,1,10204730
1,109,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10120647
همكف,140,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,1,0,10206626
1,100,2,1,هایگلاس,ايراني فرنگي,لامنيت,1,0,1,0,0,0,1,0,10199383
4,53,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10247322
2,140,3,1,هایگلاس,ايرانی,سنگ,1,0,1,1,0,0,0,1,3666187
1,117,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10271893
5,175,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10249193
3,82,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10254474
2,88,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10118535
3,150,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10347735
4,78,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10258293
1,100,2,1,MDF,ايراني فرنگي,لامنيت,1,0,1,0,0,0,1,1,10276198
2,105,2,1,دلخواه,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10449688
4,104,2,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,1,10334592
1,60,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10351978
2,138,3,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10348026
4,155,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10349443
1,98,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10346320
5,132,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10347333
4,67,1,1,MDF,ايرانی,سراميک,1,0,1,0,1,1,0,0,10296902
4,170,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10267369
همكف,86,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10347367
2,146,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10348472
6,192,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,0,1,0,0,0,10336320
3,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,3643819
1,102,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,1,10079386
1,94,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,0,10117560
4,123,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10242316
زیرهمكف,152,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,1,10449689
3,163,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,3998971
2,114,2,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10347168
1,120,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10217940
2,124,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,0,10449690
2,250,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,3880356
5,176,3,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,1,10147074
1,78,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10334870
4,120,2,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10187647
3,72,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,1,10053480
1,90,2,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,0,10296705
3,150,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,0,0,10204838
3,47,1,1,MDF,ايرانی,سنگ,1,0,1,1,0,0,0,1,10299462
4,54,1,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10264386
1,145,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10123138
1,60,1,1,MDF,فرنگی,سراميک,0,0,1,0,0,0,0,0,10348346
2,110,2,1,دلخواه,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10246126
4,100,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10348095
4,128,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10347829
2,72,2,1,MDF,ايرانی,لامنيت,1,0,0,1,0,0,0,1,10271002
2,310,3,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,1,0,1,10251488
2,107,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,0,10301661
5,105,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10217782
1,184,3,2,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,3877993
3,147,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10163307
3,133,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10145314
2,135,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10199031
3,130,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,1,1,1,0,3563059
3,171,3,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10184186
4,107,2,1,MDF,ايرانی,لامنيت,1,0,1,0,0,0,1,0,10297529
1,105,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,1,10259116
4,180,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10349929
5,120,2,1,نا مشخص,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10347475
3,98,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10347290
2,118,2,1,MDF,فرنگی,پارکت,0,0,1,1,0,0,1,0,10272282
2,103,2,1,MDF,ايرانی,سنگ,1,0,1,0,0,0,0,1,10346892
3,70,2,1,هایگلاس,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10347672
2,140,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10449691
5,182,4,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10267109
1,114,2,1,MDF,فرنگی,پارکت,1,0,1,0,1,1,0,0,10118233
1,130,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10268516
4,42,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10296701
1,118,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10346581
2,104,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10253649
4,90,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10334598
5,147,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10349295
6,105,2,1,MDF,فرنگی,سراميک,1,0,1,1,0,0,0,0,10346402
3,100,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10349498
4,112,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10350126
4,108,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10349512
مختلف,109,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10449692
4,125,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10272353
3,61,1,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,1,0,10346400
5,180,4,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10349900
1,120,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10271716
3,169,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,3836452
